UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
212160,1,1,1,2,2,2,5,1,3,R,3042,R,1160.0,R,1882.0,R,2810.0,R,1037.0,R,1773.0,R,644.0,R,242.0,R,402.0,R,631.0,R,238.0,R,393.0,R,13.0,R,4.0,R,9.0,R,268.0,R,42.0,R,57.0,R,9.0,R,490.0,R,600.0,R,480.0,R,570.0,R,20.0,R,27.0,R,17.0,R,27.0,R,18.0,R,25.0,Edinboro University of Pennsylvania,Edinboro,219 Meadville Street,Edinboro,PA,16444-0001,42,2,Dr. Dale-Elizabeth Pehrsson,Interim President,8147322000,251575573,123232118,332100,1,www.edinboro.edu/,www.edinboro.edu/admissions/index.php,www.edinboro.edu/admissions/index.php,https://www.edinboro.edu/admissions/apply/index.php,www.passhe.edu/answers/Calculator/ED/npcalc-212160.htm,www.edinboro.edu/life-at-the-boro/support-and-services/veterans-success-center/index.php,www.edinboro.edu/offices-services/institutional-research/student-outcomes.php,www.edinboro.edu/academics/support/accessibility-services/index.php,1,1,1,9,1,1,13,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,2,18,13,6,10,4,13,18,18,18,21,2,2,1,Pennsylvania State System of Higher Education,142050,21500,1,240,-2,42049,Erie County,4216,-80.121318,41.870717,110,1
212197,1,2,1,2,1,3,5,1,3,R,2510,R,992.0,R,1518.0,R,1995.0,R,725.0,R,1270.0,R,434.0,R,177.0,R,257.0,R,433.0,R,176.0,R,257.0,R,1.0,R,1.0,Z,0.0,R,167.0,R,39.0,R,17.0,R,4.0,R,540.0,R,650.0,R,530.0,R,630.0,R,24.0,R,28.0,R,21.0,R,29.0,R,25.0,R,30.0,Elizabethtown College, ,One Alpha Drive,Elizabethtown,PA,17022-2298,42,2,Cecilia McCormick,President,7173611000,231352632,072840838,326200,1,www.etown.edu/,www.etown.edu/admissions,www.etown.edu/admissions/financial-aid,www.etown.edu/admissions/apply,https://npc.collegeboard.org/app/etown/start,www.etown.edu/offices/registration-records/veterans.aspx, ,www.etown.edu/offices/disability/,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,20,13,11,12,3,11,21,21,22,32,2,2,2,-2,-2,29540,1,-2,-2,42071,Lancaster County,4211,-76.593224,40.149236,125,1
212601,1,2,1,1,2,3,5,1,3,R,4746,R,2062.0,R,2684.0,R,3967.0,R,1649.0,R,2318.0,R,644.0,R,285.0,R,359.0,R,638.0,R,283.0,R,355.0,R,6.0,R,2.0,R,4.0,R,222.0,R,34.0,R,61.0,R,9.0,R,500.0,R,620.0,R,490.0,R,630.0,R,20.0,R,28.0,R,18.0,R,26.0,R,19.0,R,27.0,Gannon University, ,109 W Sixth St,Erie,PA,16541-0001,42,2,"Keith Taylor, Ph.D.",President,8148717000,250496976,072159767,326600,1,www.gannon.edu/,www.gannon.edu/Admissions/,www.gannon.edu/Financial-Aid/,https://apply.gannon.edu/Apply/Account/Login,https://gannon.studentaidcalculator.com/,www.gannon.edu/Admissions/Veterans-at-Gannon/,www.gannon.edu/About-Gannon/Student-Consumer-Information/,www.gannon.edu/Academic-Offerings/Student-Success-Center/,2,1,2,9,1,1,11,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,17,19,13,12,4,14,17,18,18,21,2,2,2,-2,-2,21500,1,240,-2,42049,Erie County,4216,-80.087166,42.128403,102,1
212674,1,1,1,1,1,2,5,1,3,R,6206,R,2898.0,R,3308.0,R,3496.0,R,1602.0,R,1894.0,R,623.0,R,302.0,R,321.0,R,623.0,R,302.0,R,321.0,A,,A,,A,,R,219.0,R,35.0,R,71.0,R,11.0,R,640.0,R,720.0,R,640.0,R,710.0,R,28.0,R,32.0,A,,A,,A,,A,,Gettysburg College, ,300 N Washington St,Gettysburg,PA,17325,42,2,Robert Iuliano,President,7173376300,231352641,071445134,326800,1,https://www.gettysburg.edu/,https://www.gettysburg.edu/admissions-aid/,https://www.gettysburg.edu/admissions-aid/,https://www.gettysburg.edu/admissions-aid/applying-to-gettysburg/,https://www.gettysburg.edu/admissions-aid/tuition-fees/net-price-calculator,https://www.gettysburg.edu/admissions-aid/financial-aid-options/yellow-ribbon-program, ,https://www.gettysburg.edu/offices/human-resources/disability-services/,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,21,6,0,14,2,11,21,21,21,31,2,2,2,-2,-2,23900,1,276,-2,42001,Adams County,4213,-77.236792,39.836597,130,1
212805,1,3,1,2,1,3,5,1,1,R,2082,R,1022.0,R,1060.0,R,1511.0,R,720.0,R,791.0,R,618.0,R,297.0,R,321.0,R,618.0,R,297.0,R,321.0,A,,A,,A,,R,304.0,R,49.0,R,135.0,R,22.0,R,571.0,R,690.0,R,559.0,R,692.0,R,23.0,R,30.0,R,23.0,R,33.0,R,23.0,R,29.0,Grove City College, ,100 Campus Dr,Grove City,PA,16127-2104,42,2,Paul J. McNulty,President,7244582000,251065148,074969304,326900,3,www.gcc.edu/,www.gcc.edu/futurestudents,www.gcc.edu/futurestudents/financialaid/,https://www.gcc.edu/Home/Admissions-Financial-Aid/Applying-to-Grove-City-College/How-To-Apply,https://gcc.studentaidcalculator.com/, , ,www.gcc.edu/Home/Experience-the-Grove/Campus-Life/Disability-Services,2,1,2,7,1,1,20,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,2,1,2,22,15,0,12,2,11,21,21,21,32,2,2,2,-2,-2,49660,1,566,-2,42085,Mercer County,4216,-80.081481,41.1558,-1,-1
212911,5,5,1,2,1,3,5,2,3,R,5332,R,2421.0,R,2911.0,R,951.0,R,406.0,R,545.0,R,411.0,R,181.0,R,230.0,R,411.0,R,181.0,R,230.0,A,,A,,A,,R,155.0,R,38.0,R,86.0,R,21.0,R,710.0,R,760.0,R,710.0,R,780.0,R,33.0,R,35.0,R,34.0,R,36.0,R,30.0,R,35.0,Haverford College, ,370  Lancaster Ave,Haverford,PA,19041-1392,42,2,Wendy Raymond,President,6108961000,236002304,002502615,327400,1,https://www.haverford.edu/,https://www.haverford.edu/admission/,https://www.haverford.edu/financial-aid,https://www.haverford.edu/admission/applying,https://www.haverford.edu/admission/tuition-and-aid, , ,https://www.haverford.edu/access-and-disability-services,2,1,2,5,1,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,21,6,0,14,2,11,21,21,21,31,2,2,2,-2,-2,37980,1,428,-2,42045,Delaware County,4205,-75.305207,40.007452,133,1
212984,1,2,1,2,2,3,5,1,3,R,1946,R,631.0,R,1312.0,R,1499.0,R,436.0,R,1063.0,R,355.0,R,99.0,R,256.0,R,355.0,R,99.0,R,256.0,R,0.0,R,0.0,R,0.0,R,68.0,R,19.0,R,3.0,R,1.0,R,500.0,R,655.0,R,430.0,R,565.0,R,18.0,R,24.0,R,11.0,R,16.0,R,14.0,R,18.0,Holy Family University,Holy Family,9801 Frankford Avenue,Philadelphia,PA,19114-2009,42,2,"Anne Prisco, Ph.D.",President,2156377700,231501197,826447237,327500,1,https://www.holyfamily.edu/,https://www.holyfamily.edu/choosing-holy-family-u/admissions,https://www.holyfamily.edu/choosing-holy-family-u/financial-aid,https://www.holyfamily.edu/choosing-holy-family-u/admissions/applying-to-hfu-catholic-college,https://www.holyfamily.edu/about-holy-family-u/our-campuses-in-philadelphia/office-of-student-accounts/tuition-fees/net-price-calculator,https://www.holyfamily.edu/choosing-holy-family-u/academics/registrar/veterans-affairs,https://www.holyfamily.edu/about-holy-family-u/general-info/consumer-info/heoa,https://www.holyfamily.edu/current-students/student-resources/wellness-services/disability-services,2,1,2,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,18,19,12,11,4,9,18,18,18,21,2,2,2,-2,-2,37980,1,428,-2,42101,Philadelphia County,4202,-74.986451,40.060581,113,2
213011,1,2,1,2,1,2,5,1,3,R,2067,R,665.0,R,1402.0,R,1645.0,R,497.0,R,1148.0,R,290.0,R,96.0,R,194.0,R,286.0,R,95.0,R,191.0,R,4.0,R,1.0,R,3.0,R,86.0,R,30.0,R,10.0,R,4.0,R,550.0,R,630.0,R,533.0,R,600.0,R,23.0,R,26.0,A,,A,,A,,A,,Immaculata University, ,1145 King Road,Immaculata,PA,19345,42,2,Barbara Lettiere,President,6106474400,231352648,081881633,327600,1,www.immaculata.edu/,www.immaculata.edu/admissions,www.immaculata.edu/FinAid,www.immaculata.edu/admissions/undergraduate-admissions/how-to-apply/,www.immaculata.edu/admissions/tuition-fees/undergraduate-tuition/net-price-calculator/,www.immaculata.edu/admissions/financial-aid/veterans-benefits/, ,www.immaculata.edu/academics/advising-support/disability-services/,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,17,19,12,7,5,10,17,17,17,21,2,2,2,-2,-2,37980,1,428,-2,42029,Chester County,4206,-75.570711,40.027981,103,1
213020,1,2,1,2,2,2,5,1,3,R,8846,R,2865.0,R,5981.0,R,8333.0,R,2626.0,R,5707.0,R,1721.0,R,664.0,R,1057.0,R,1664.0,R,624.0,R,1040.0,R,57.0,R,40.0,R,17.0,R,731.0,R,42.0,R,63.0,R,4.0,R,480.0,R,580.0,R,460.0,R,560.0,R,17.0,R,25.0,R,16.0,R,23.0,R,17.0,R,24.0,Indiana University of Pennsylvania-Main Campus, ,1011 South Dr 201 Sutton Hall,Indiana,PA,15705-1098,42,2,Dr. Michael Driscoll,President,7243572100,251470695,073130049,327700,1,www.iup.edu/,www.iup.edu/admissions/default.aspx,www.iup.edu/financialaid/default.aspx,https://welcome.iup.edu/undergraduate/Account/Login?ReturnUrl=%2fundergraduate%2f,www.passhe.edu/answers/Calculator/IN/npcalc-213020.htm,www.iup.edu/veterans/resources/veterans-in-state-tuition-policy/,www.iup.edu/financialaid/policies-and-resources/higher-education-act-disclosures/,www.iup.edu/disabilitysupport/,1,1,1,9,1,1,11,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,16,13,15,10,4,14,17,17,17,16,2,3,1,Pennsylvania State System of Higher Education,142050,26860,2,430,-2,42063,Indiana County,4215,-79.159332,40.617531,97,1
213349,1,1,1,2,2,1,1,1,3,R,6698,R,2884.0,R,3814.0,R,6514.0,R,2772.0,R,3742.0,R,1490.0,R,663.0,R,827.0,R,1487.0,R,662.0,R,825.0,R,3.0,R,1.0,R,2.0,R,485.0,R,33.0,R,13.0,R,1.0,R,500.0,R,610.0,R,490.0,R,590.0,R,19.0,R,23.0,R,19.0,R,21.0,R,18.0,R,24.0,Kutztown University of Pennsylvania, ,15200 Kutztown Rd,Kutztown,PA,19530-0730,42,2,Kenneth Hawkinson,University President,6106834000,232710197,069784734,332200,1,https://www.kutztown.edu/,https://www.kutztown.edu/admissions.html,https://www.kutztown.edu/about-ku/administrative-offices/financial-aid.html,https://www.kutztown.edu/admissions/apply.html,www.passhe.edu/answers/Calculator/KU/npcalc-213349.htm,https://www.kutztown.edu/about-ku/administrative-offices/military-and-veterans-services.html, ,https://www.kutztown.edu/about-ku/administrative-offices/disability-services-(dso).html,1,1,1,9,1,1,13,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,2,18,13,6,11,3,14,18,18,18,21,2,3,1,Pennsylvania State System of Higher Education,142050,39740,1,428,-2,42011,Berks County,4209,-75.783933,40.513561,108,2
213358,1,2,1,2,1,2,5,3,3,R,1444,R,650.0,R,794.0,R,1417.0,R,641.0,R,776.0,R,148.0,R,54.0,R,94.0,R,148.0,R,54.0,R,94.0,A,,A,,A,,R,34.0,R,28.0,R,9.0,R,7.0,R,500.0,R,590.0,R,465.0,R,570.0,R,15.0,R,26.0,R,17.0,R,25.0,R,15.0,R,27.0,La Roche University,LRU,9000 Babcock Blvd,Pittsburgh,PA,15237-5898,42,2,Candace Introcaso,President,4123679300,251125048,068745603,398700,1,www.laroche.edu/,www.laroche.edu/Admissions/,www.laroche.edu/Financial_Aid/,www.laroche.edu/Admissions/Apply_to_La_Roche/,www.laroche.edu/Financial_Aid/Net_Price_Calculator/,www.laroche.edu/military/, ,https://www.laroche.edu/Academics/Academic_Offices_and_Resources/Student_Academic_Support_Services/Accessibility_Services/,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,20,16,8,11,4,11,20,22,22,21,2,2,2,-2,-2,38300,1,430,-2,42003,Allegheny County,4217,-80.014851,40.568615,126,1
213385,1,5,1,1,1,3,5,1,3,R,8262,R,4238.0,R,4024.0,R,3366.0,R,1678.0,R,1688.0,R,782.0,R,413.0,R,369.0,R,782.0,R,413.0,R,369.0,A,,A,,A,,R,221.0,R,28.0,R,105.0,R,13.0,R,640.0,R,720.0,R,660.0,R,740.0,R,30.0,R,33.0,R,30.0,R,35.0,R,27.0,R,32.0,Lafayette College, ,High St,Easton,PA,18042-1768,42,2,Nicole F. Hurd,President,6103305000,240795686,041364522,328400,1,https://www.lafayette.edu/,https://admissions.lafayette.edu/,https://admissions.lafayette.edu/financial-aid/,https://apply.commonapp.org/login?ma=138,https://npc.collegeboard.org/app/lafayette, ,https://www.goleopards.com/compliance/lafa-compliance.html,https://hub.lafayette.edu/disability-services/,2,1,2,5,1,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,21,9,0,14,2,11,21,21,21,31,2,2,2,-2,-2,10900,1,-2,-2,42095,Northampton County,4207,-75.209786,40.69956,130,1
213400,1,3,1,3,1,3,5,1,3,R,275,R,123.0,R,152.0,R,264.0,R,114.0,R,150.0,R,152.0,R,61.0,R,91.0,R,145.0,R,57.0,R,88.0,R,7.0,R,4.0,R,3.0,R,120.0,R,79.0,R,12.0,R,8.0,R,510.0,R,620.0,R,500.0,R,590.0,R,20.0,R,26.0,R,19.0,R,28.0,R,17.0,R,26.0,Lancaster Bible College, ,901 Eden Rd,Lancaster,PA,17601-5036,42,2,Thomas Kiedis,President,7175697071,231484178, ,328500,1,https://www.lbc.edu/,https://www.lbc.edu/undergraduate/admissions/,https://www.lbc.edu/undergraduate/financial-aid/,https://www.lbc.edu/apply/,https://lbc.studentaidcalculator.com/survey.aspx,https://www.lbc.edu/admissions-financial-aid/military/military-scholarships-benefit-information/, ,https://www.lbc.edu/undergraduate/academics/academic-resources/ally-center-resources/ally-center-disability-services/,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,20,19,18,5,4,10,20,24,24,51,2,2,2,-2,-2,29540,1,-2,-2,42071,Lancaster County,4211,-76.287761,40.075347,125,1
213543,2,3,1,2,1,3,5,2,3,R,14107,R,7317.0,R,6790.0,R,6485.0,R,3001.0,R,3484.0,R,1519.0,R,793.0,R,726.0,R,1519.0,R,793.0,R,726.0,A,,A,,A,,R,543.0,R,36.0,R,278.0,R,18.0,R,645.0,R,730.0,R,680.0,R,760.0,R,30.0,R,34.0,R,31.0,R,35.0,R,28.0,R,34.0,Lehigh University, ,27 Memorial Drive West,Bethlehem,PA,18015,42,2,Joseph J. Helble,President,6107583000,240795445,793265539,328900,1,www.lehigh.edu/,www.lehigh.edu/admissions,www.lehigh.edu/financialaid,www1.lehigh.edu/admissions/undergrad/apply,https://npc.collegeboard.org/student/app/lehigh,www1.lehigh.edu/financialaid/vabenefits,oirsa.lehigh.edu/graduation-rates-athletes,studentaffairs.lehigh.edu/disabilities,2,1,2,9,1,1,12,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,16,16,15,14,4,13,16,16,16,15,2,3,2,-2,-2,10900,1,-2,-2,42095,Northampton County,4207,-75.380236,40.606822,98,1
213598,1,5,1,3,3,3,1,1,3,R,3536,R,1430.0,R,2106.0,R,2820.0,R,1026.0,R,1794.0,R,477.0,R,150.0,R,327.0,R,474.0,R,150.0,R,324.0,R,3.0,R,0.0,R,3.0,R,138.0,R,29.0,R,12.0,R,3.0,R,450.0,R,545.0,R,440.0,R,528.0,R,16.0,R,21.0,R,15.0,R,23.0,R,16.0,R,18.0,Lincoln University, ,1570 Baltimore Pike,Lincoln University,PA,19352-0999,42,2,Dr. Brenda Allen,President,4843658000,231352655,075477331,329000,1,www.lincoln.edu/,www.lincoln.edu/admissions,www.lincoln.edu/departments/financial-aid,lincoln.elluciancrmrecruit.com/Apply,www.lincoln.edu/departments/financial-aid/net-price-calculator,www.lincoln.edu/departments/veterans-affairs,www.lincoln.edu/departments/institutional-effectiveness-research-and-planning/students-right-know,www.lincoln.edu/departments/office-institutional-equity/ada-accommodation/services-students-disabilites-ssd,1,1,1,7,1,1,20,1,1,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,19,16,11,10,3,11,19,19,18,21,2,2,2,-2,-2,37980,1,428,-2,42029,Chester County,4206,-75.926458,39.807723,118,1
213668,1,1,1,1,1,2,5,1,3,R,2791,R,1137.0,R,1653.0,R,2086.0,R,826.0,R,1260.0,R,318.0,R,150.0,R,168.0,R,318.0,R,150.0,R,168.0,A,,A,,A,,R,117.0,R,37.0,R,18.0,R,6.0,R,550.0,R,620.0,R,530.0,R,630.0,R,23.0,R,27.0,R,20.0,R,25.0,R,21.0,R,27.0,Lycoming College, ,One College Place,Williamsport,PA,17701-5192,42,2,Kent C. Trachte,President,5703214000,240795965,058446105,329300,1,https://www.lycoming.edu/,https://www.lycoming.edu/admissions/,https://www.lycoming.edu/financialAid/,https://www.lycoming.edu/admissions/howToApply/onlineApplication.aspx,https://www.lycoming.edu/financial-aid/net-price-calculator.aspx, , ,https://www.lycoming.edu/academicResourceCenter/disability-support/,2,1,2,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,21,9,0,12,2,11,21,21,21,31,2,2,2,-2,-2,48700,1,558,-2,42081,Lycoming County,4212,-77.0,41.24666,134,1
213783,1,5,1,2,3,1,5,1,3,R,2036,R,718.0,R,1318.0,R,1922.0,R,656.0,R,1266.0,R,380.0,R,160.0,R,220.0,R,374.0,R,157.0,R,217.0,R,6.0,R,3.0,R,3.0,R,130.0,R,34.0,R,12.0,R,3.0,R,490.0,R,580.0,R,480.0,R,570.0,R,17.0,R,24.0,R,17.0,R,22.0,R,15.0,R,24.0,Mansfield University of Pennsylvania,Mansfield University,5 Swan Street,Mansfield,PA,16933,42,2,Dr. Bashar Hanna,Interim President,5706624000,251690694,075989673,332400,1,www.mansfield.edu/,https://admissions.mansfield.edu/,https://esd.mansfield.edu/financial-services/index.cfm,https://www.mansfield.edu/apply/,www.passhe.edu/answers/Calculator/MA/npcalc-213783.htm,https://esd.mansfield.edu/veteran-educational-benefits/index.cfm,https://www.mansfield.edu/HEA/,https://www.mansfield.edu/ssd/,1,1,1,7,1,1,20,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,22,13,9,10,3,11,21,20,19,21,2,2,1,Pennsylvania State System of Higher Education,142050,-2,-2,-2,-2,42117,Tioga County,4212,-77.07423,41.806949,137,1
213826,1,2,1,2,1,2,5,1,3,R,2541,R,764.0,R,1777.0,R,2080.0,R,569.0,R,1511.0,R,456.0,R,137.0,R,319.0,R,452.0,R,135.0,R,317.0,R,4.0,R,2.0,R,2.0,R,160.0,R,35.0,R,13.0,R,3.0,R,520.0,R,620.0,R,500.0,R,600.0,R,18.0,R,25.0,R,17.0,R,23.0,R,17.0,R,26.0,Marywood University,Marywood,2300 Adams Ave,Scranton,PA,18509-1598,42,2,"Sister Mary Persico, I.H.M., Ed. D.",President,5703486211,240795453,079186920,329600,1,www.marywood.edu/,www.marywood.edu/admissions/,www.marywood.edu/fin_aid/,www.marywood.edu/admissions/applying/,www.marywood.edu/admissions/calc.html,www.marywood.edu/veterans/enroll-benefits.html, ,www.marywood.edu/success/disability-services/,2,1,2,9,1,1,11,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,13,12,5,10,18,18,18,21,2,2,2,-2,-2,42540,1,-2,-2,42069,Lackawanna County,4208,-75.634142,41.434587,114,1
213996,1,2,1,2,2,3,5,1,3,R,2458,R,917.0,R,1541.0,R,1902.0,R,692.0,R,1210.0,R,551.0,R,202.0,R,349.0,R,550.0,R,201.0,R,349.0,R,1.0,R,1.0,R,0.0,R,311.0,R,57.0,R,61.0,R,11.0,R,560.0,R,670.0,R,540.0,R,670.0,R,23.0,R,31.0,R,21.0,R,34.0,R,24.0,R,28.0,Messiah University, ,One University Avenue,Mechanicsburg,PA,17055,42,2,Kim S. Phipps,President,7177662511,231352661,071197792,329800,1,www.messiah.edu/,www.messiah.edu/info/20007/admissions,www.messiah.edu/info/21085/financial_aid,www.messiah.edu/applynow,www.messiah.edu/info/21387/net_price_calculator,www.messiah.edu/info/21314/financial_aid_for_undergraduate_programs/2397/financial_aid_information_for_veterans, ,www.messiah.edu/info/20112/disability_services,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,8,12,4,11,19,22,22,32,2,2,2,-2,-2,25420,1,276,-2,42041,Cumberland County,4210,-76.988269,40.156579,113,1
214175,1,5,1,1,1,3,5,5,3,R,4118,R,1715.0,R,2403.0,R,2790.0,R,1090.0,R,1700.0,R,450.0,R,188.0,R,262.0,R,450.0,R,188.0,R,262.0,A,,A,,A,,R,153.0,R,34.0,R,53.0,R,12.0,R,610.0,R,690.0,R,590.0,R,680.0,R,27.0,R,32.0,R,28.0,R,34.0,R,24.0,R,31.0,Muhlenberg College, ,2400 Chew Street,Allentown,PA,18104,42,2,Dr. Kathleen Harring,President,4846643100,231352664,047352836,330400,1,www.muhlenberg.edu/,www.muhlenberg.edu/main/admissions/,www.muhlenberg.edu/main/aboutus/finaid/,www.muhlenberg.edu/main/admissions/regulardecisionchecklist/,www.muhlenberg.edu/financialaid/prospectivestudents/netpricecalculator/,www.muhlenberg.edu/main/wescoe/prospectivestudents/veteransportal/, ,www.muhlenberg.edu/main/aboutus/disabilities/,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,21,9,0,14,3,11,21,21,21,31,2,2,2,-2,-2,10900,1,-2,-2,42077,Lehigh County,4207,-75.508502,40.596416,130,1
214272,1,3,5,2,5,3,5,5,3,R,3463,R,1123.0,R,2340.0,R,2916.0,R,919.0,R,1997.0,R,359.0,R,141.0,R,218.0,R,358.0,R,141.0,R,217.0,R,1.0,R,0.0,R,1.0,R,94.0,R,26.0,R,9.0,R,3.0,R,460.0,R,545.0,R,445.0,R,540.0,R,17.0,R,24.0,R,14.0,R,25.0,R,17.0,R,25.0,Neumann University,Neumann,One Neumann Drive,Aston,PA,19014-1298,42,2,Chris E. Domes,President,6104590905,231657958,075482208,398800,1,www.neumann.edu/,www.neumann.edu/admissions/default.asp,www.neumann.edu/financialaid/default.asp,www.neumann.edu/admissions/apply.asp,https://neumann-2017-staging.aidcalculator.com/,www.neumann.edu/military/default.asp,www.neumannathletics.com/sports/2013/1/24/SI_0124132038.aspx?id=158,www.neumann.edu/academics/arc/disabilities.asp,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,19,16,18,6,4,10,18,19,19,32,2,2,2,-2,-2,37980,1,428,-2,42045,Delaware County,4205,-75.440022,39.874876,120,1
215062,1,3,1,2,1,3,5,2,3,R,56332,R,26640.0,R,29692.0,R,3304.0,R,1505.0,R,1799.0,R,2418.0,R,1103.0,R,1315.0,R,2418.0,R,1103.0,R,1315.0,Z,0.0,Z,0.0,Z,0.0,R,1183.0,R,49.0,R,732.0,R,30.0,R,720.0,R,770.0,R,760.0,R,800.0,R,33.0,R,35.0,R,35.0,R,36.0,R,33.0,R,35.0,University of Pennsylvania,"Penn, U of PA, U-Penn, U of P, Pennsylvania, UPenn, Pennsylvania University, University of Pennsylvania, Wharton, Wharton School of Business",34th & Spruce Street,Philadelphia,PA,19104-6303,42,2,Amy Gutmann,President,2158985000,231352685,042250712,337800,1,www.upenn.edu/,www.upenn.edu/admissions/,www.srfs.upenn.edu/,www.admissions.upenn.edu/apply/,https://npc.collegeboard.org/student/app/upenn,srfs.upenn.edu/financial-aid/veterans,https://catalog.upenn.edu/pennbook/required-disclosures/,www.vpul.upenn.edu/lrc/sds/,2,1,2,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15,14,14,14,6,17,15,15,15,15,2,5,2,-2,-2,37980,1,428,-2,42101,Philadelphia County,4203,-75.19391,39.950929,94,1
215266,1,2,1,2,2,3,5,1,3,R,1243,R,497.0,R,746.0,R,911.0,R,373.0,R,538.0,R,311.0,R,142.0,R,169.0,R,310.0,R,142.0,R,168.0,R,1.0,R,0.0,R,1.0,R,143.0,R,46.0,R,18.0,R,6.0,R,500.0,R,590.0,R,490.0,R,590.0,R,20.0,R,27.0,R,19.0,R,27.0,R,17.0,R,27.0,University of Pittsburgh-Bradford,Pitt-Bradford,300 Campus Drive,Bradford,PA,16701,42,2,Richard Esch,"Interim President, Bradford & Titusville Campuses",8143627500,250965591,074041088,337903,1,www.upb.pitt.edu/,www.upb.pitt.edu/admissions-aid,www.upb.pitt.edu/admissions-aid/financial-aid,https://pitt.mycollegeapplication.org/Login.aspx,pitt.studentaidcalculator.com/survey.aspx,www.veterans.pitt.edu/disclosures, ,www.upb.pitt.edu/drs/,1,1,1,5,1,2,30,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,22,12,0,10,2,11,22,22,22,31,2,2,1,University of Pittsburgh,142070,14620,2,-2,-2,42083,McKean County,4215,-78.673701,41.943415,137,1
